VOLATILITY DIFFERENCES;
15y;10y;0.0001;-0.0004;0.0002;0.0007;-0.001;-0.0002;0.0003;0.0004;-0.0003;
30y;3m;-0.0003;0.0009;0.0003;-0.0009;-0.0007;0.0;0.0006;0.0005;-0.0005;
30y;6m;-0.001;0.0016;0.0007;-0.0005;-0.001;-0.0003;0.0002;0.0005;-0.0002;
30y;9m;-0.0004;0.0011;0.0;-0.0008;-0.0009;0.0001;0.0007;0.0008;-0.0007;
30y;1y;0.0003;0.0001;-0.0004;-0.0004;-0.0012;0.0003;0.0013;0.0013;-0.0012;
30y;2y;-0.0001;0.0003;-0.0001;-0.0002;-0.0008;0.0;0.0006;0.0006;-0.0005;
30y;5y;0.0;-0.0001;0.0002;0.0005;-0.0015;0.0002;0.0005;0.0003;-0.0003;
30y;10y;0.0;-0.0001;0.0002;0.0003;-0.0007;-0.0;0.0002;0.0004;-0.0003;
3y9m;2y2m;0.002;-0.0013;-0.0061;No market data;0.0049;No market data;0.0007;0.0049;-0.0054;
VOLATILITY DIFFERENCES;
 ;strikes:;-150;-100;-50;-25;ATM;25;50;100;150;
2y;3m;No market data;-0.0246;0.0599;-0.0107;-0.037;-0.0168;-0.0097;0.0185;0.0297;
2y;6m;No market data;-0.1324;0.1124;0.0946;0.0626;0.0327;0.0021;-0.0554;-0.1056;
2y;9m;No market data;-0.0086;0.0234;-0.0011;-0.0129;-0.0092;-0.0035;0.0053;0.0088;
2y;1y;No market data;-0.0009;0.0023;0.003;-0.0079;0.0006;0.0019;0.0019;-0.0008;
2y;2y;No market data;-0.0258;0.0362;0.0283;-0.0126;-0.0253;-0.0176;0.0035;0.0225;
2y;5y;0.0012;-0.0022;-0.0004;0.0007;-0.0009;0.0007;0.0016;0.001;-0.0019;
2y;10y;0.0124;0.0079;0.0036;0.0018;0.0002;-0.002;-0.0047;-0.0117;-0.02;
5y;3m;-0.0025;0.0074;-0.0032;-0.0019;0.0001;0.0011;0.0017;0.0017;-0.0023;
5y;6m;0.0037;-0.0069;-0.004;-0.0001;0.0022;0.0046;0.0033;0.0002;-0.0052;
5y;9m;0.0034;-0.0063;-0.0035;-0.0006;0.0018;0.0048;0.004;0.0005;-0.0056;
5y;1y;0.0026;-0.0052;-0.0019;0.0001;0.0011;0.003;0.0035;0.0011;-0.0049;
5y;2y;0.2209;0.1522;0.1138;0.0987;0.0841;0.0719;0.0598;0.0363;0.0134;
5y;5y;0.0009;-0.0014;-0.0006;-0.0001;0.0011;0.0002;0.0004;0.0004;-0.0009;
5y;10y;0.0037;0.0044;0.0045;0.0039;0.0026;0.0007;-0.0018;-0.0086;-0.017;
10y;3m;-0.0342;-0.0062;0.0151;0.0227;0.0238;0.0187;0.0108;-0.0067;-0.0283;
10y;6m;0.0037;-0.0043;-0.0039;-0.0015;0.0011;0.0048;0.0031;0.0002;-0.0038;
10y;9m;0.0031;-0.0037;-0.003;-0.001;-0.0;0.0035;0.0035;0.0008;-0.0037;
10y;1y;0.002;-0.0023;-0.0021;-0.0011;-0.0002;0.0021;0.0031;0.0012;-0.0031;
10y;2y;0.0013;-0.0017;-0.001;-0.0002;-0.0011;0.0013;0.0023;0.001;-0.0021;
10y;5y;0.0009;-0.0013;-0.0006;-0.0;-0.0001;0.0006;0.001;0.0006;-0.0011;
10y;10y;0.0101;0.0069;0.0047;0.0032;0.001;-0.0015;-0.0046;-0.0122;-0.0211;
15y;3m;0.0032;-0.0026;-0.003;-0.0018;-0.0002;0.002;0.0034;0.002;-0.0036;
15y;6m;0.0026;-0.0026;-0.0026;-0.0012;0.0004;0.0018;0.0026;0.0015;-0.0029;
15y;9m;0.0014;-0.0013;-0.0014;-0.001;-0.0006;0.0013;0.0024;0.0016;-0.0025;
15y;1y;0.0014;-0.0013;-0.0015;-0.001;-0.0004;0.0016;0.0023;0.0011;-0.0023;
15y;2y;0.0017;-0.0021;-0.0017;-0.0007;0.0001;0.0014;0.0023;0.0011;-0.0024;
15y;5y;0.0015;-0.002;-0.0011;-0.0001;-0.0004;0.0011;0.0017;0.0011;-0.0021;
15y;10y;0.0206;0.0104;0.0045;0.0018;-0.0033;-0.0061;-0.0094;-0.0175;-0.0267;
30y;3m;0.0032;-0.0026;-0.003;-0.0025;-0.0002;0.0023;0.0039;0.0023;-0.004;
30y;6m;0.0023;-0.0021;-0.0022;-0.0018;-0.0004;0.0019;0.0032;0.002;-0.0034;
30y;9m;0.0023;-0.0021;-0.0024;-0.0017;-0.0002;0.002;0.0032;0.002;-0.0035;
30y;1y;0.0019;-0.002;-0.0017;-0.0008;-0.0008;0.0015;0.0027;0.002;-0.0029;
30y;2y;0.0019;-0.0023;-0.0016;-0.0006;-0.0001;0.0015;0.0024;0.0014;-0.0026;
30y;5y;0.002;-0.0028;-0.0013;0.0002;-0.0007;0.0017;0.0023;0.001;-0.0025;
30y;10y;0.0248;0.0114;0.004;0.0006;-0.004;-0.0072;-0.0111;-0.0201;-0.0304;
3y9m;2y2m;0.0031;-0.0045;-0.0061;No market data;0.0077;No market data;0.0035;0.0053;-0.009;
VOLATILITY DIFFERENCES;
 ;strikes:;-150;-100;-50;-25;ATM;25;50;100;150;
2y;3m;No market data;-0.0344;0.0739;-0.0079;-0.0444;-0.0245;-0.0146;0.0213;0.0405;
2y;6m;No market data;-0.0257;0.0558;-0.001;-0.0279;-0.0233;-0.0113;0.0119;0.0284;
2y;9m;No market data;-0.0143;0.0325;0.0023;-0.0155;-0.0144;-0.0082;0.0054;0.0153;
2y;1y;No market data;-0.0037;0.0085;0.0046;-0.0102;-0.0032;-0.0015;0.0019;0.0042;
2y;2y;No market data;-0.0345;0.0442;0.0344;-0.0123;-0.0301;-0.0234;0.0027;0.0293;
2y;5y;0.0004;-0.0008;0.0002;0.0007;-0.0014;-0.0;0.0009;0.0008;-0.0009;
2y;10y;0.0006;-0.0004;-0.001;-0.0006;0.0002;0.0007;0.001;0.0004;-0.0009;
5y;3m;-0.0147;0.0326;0.003;-0.0042;-0.0075;-0.0077;-0.0052;0.0033;0.0094;
5y;6m;-0.0051;0.0118;-0.0002;-0.0022;-0.0032;-0.0016;-0.0017;0.001;0.0032;
5y;9m;-0.0027;0.0066;-0.0009;-0.0021;-0.0021;0.0002;0.0001;0.0008;0.0006;
5y;1y;-0.0014;0.0035;-0.0004;-0.0012;-0.0017;-0.0003;0.0008;0.0013;-0.0004;
5y;2y;0.0004;-0.0006;-0.0005;-0.0001;-0.0005;0.0005;0.001;0.0007;-0.0011;
5y;5y;0.0003;-0.0005;-0.0002;-0.0;0.0008;-0.0003;-0.0001;0.0002;-0.0002;
5y;10y;0.0004;-0.0004;-0.0004;-0.0001;0.0001;0.0002;0.0004;0.0002;-0.0004;
10y;3m;0.0006;-0.0017;-0.0005;0.002;0.0019;-0.0005;-0.0024;-0.0006;0.0012;
10y;6m;0.0014;-0.0012;-0.0019;-0.001;0.0001;0.0029;0.0009;-0.0005;-0.0011;
10y;9m;0.0011;-0.0008;-0.0013;-0.0006;-0.0008;0.0018;0.0016;0.0002;-0.0014;
10y;1y;0.0004;0.0001;-0.0007;-0.0008;-0.0008;0.0008;0.0016;0.0007;-0.0012;
10y;2y;0.0003;-0.0001;-0.0002;-0.0;-0.0015;0.0005;0.0013;0.0006;-0.0009;
10y;5y;0.0003;-0.0004;-0.0001;0.0001;-0.0004;0.0001;0.0004;0.0004;-0.0004;
10y;10y;0.0005;-0.0006;-0.0004;-0.0001;0.0001;0.0003;0.0004;0.0001;-0.0005;
15y;3m;0.001;-0.0006;-0.001;-0.0008;-0.0004;0.0006;0.0013;0.001;-0.0014;
15y;6m;0.0008;-0.0006;-0.001;-0.0006;-0.0;0.0006;0.001;0.0007;-0.0011;
15y;9m;0.0;0.0005;-0.0002;-0.0006;-0.001;0.0003;0.0011;0.001;-0.001;
15y;1y;0.0002;0.0002;-0.0005;-0.0007;-0.0009;0.0007;0.0012;0.0006;-0.0009;
15y;2y;0.0007;-0.0006;-0.0008;-0.0005;-0.0003;0.0006;0.0013;0.0007;-0.0012;
15y;5y;0.0006;-0.0007;-0.0003;0.0001;-0.0007;0.0004;0.0008;0.0008;-0.001;
15y;10y;0.0003;-0.0006;0.0001;0.0007;-0.0009;-0.0001;0.0005;0.0005;-0.0004;
30y;3m;0.0008;-0.0002;-0.0007;-0.0014;-0.0006;0.0007;0.0017;0.0011;-0.0016;
30y;6m;0.0003;0.0003;-0.0004;-0.0011;-0.0009;0.0005;0.0013;0.0012;-0.0014;
30y;9m;0.0005;0.0001;-0.0008;-0.0011;-0.0007;0.0007;0.0016;0.0013;-0.0016;
30y;1y;0.0003;0.0001;-0.0004;-0.0004;-0.0012;0.0003;0.0012;0.0013;-0.0013;
30y;2y;0.0006;-0.0004;-0.0006;-0.0003;-0.0006;0.0005;0.0012;0.0009;-0.0012;
30y;5y;0.0008;-0.0011;-0.0004;0.0003;-0.0012;0.0008;0.0012;0.0007;-0.0012;
30y;10y;0.0006;-0.0009;-0.0002;0.0002;-0.0005;0.0004;0.0007;0.0006;-0.0008;
3y9m;2y2m;0.0028;-0.0033;-0.0062;No market data;0.0067;No market data;0.0026;0.0053;-0.0078;
VOLATILITY DIFFERENCES;
 ;strikes:;-150;-100;-50;-25;ATM;25;50;100;150;
2y;3m;No market data;-0.0415;0.0825;-0.0057;-0.0492;-0.0293;-0.0175;0.0233;0.0475;
2y;6m;No market data;-0.032;0.0637;0.0023;-0.0307;-0.0278;-0.0146;0.0129;0.0344;
2y;9m;No market data;-0.0188;0.0383;0.005;-0.0169;-0.0177;-0.0113;0.0055;0.0195;
2y;1y;No market data;-0.0059;0.0128;0.006;-0.0115;-0.0057;-0.0039;0.0018;0.0074;
2y;2y;No market data;-0.0405;0.049;0.0385;-0.0117;-0.033;-0.0274;0.0019;0.0335;
2y;5y;-0.0002;-0.0;0.0007;0.0008;-0.0016;-0.0005;0.0004;0.0006;-0.0002;
2y;10y;0.0004;-0.0001;-0.0007;-0.0006;0.0001;0.0005;0.0007;0.0003;-0.0006;
5y;3m;-0.0194;0.0411;0.0067;-0.0045;-0.0109;-0.0125;-0.0095;0.0037;0.0157;
5y;6m;-0.0094;0.0193;0.0026;-0.0024;-0.0057;-0.0051;-0.0049;0.001;0.0078;
5y;9m;-0.006;0.0124;0.0014;-0.0022;-0.0039;-0.0025;-0.0024;0.0006;0.0042;
5y;1y;-0.0038;0.0077;0.0011;-0.0013;-0.0031;-0.0022;-0.0011;0.001;0.0022;
5y;2y;-0.0007;0.0012;0.0003;-0.0;-0.001;-0.0004;-0.0;0.0004;0.0001;
5y;5y;-0.0001;0.0;0.0002;0.0001;0.0007;-0.0006;-0.0005;0.0;0.0002;
5y;10y;-0.0;0.0;-0.0;0.0;-0.0;-0.0;0.0;-0.0;0.0;
10y;3m;-0.1358;-0.0468;0.0095;0.0297;0.0412;0.045;0.0447;0.0397;0.0277;
10y;6m;-0.0003;0.0007;-0.0004;-0.0004;-0.0003;0.0017;-0.0006;-0.001;0.0006;
10y;9m;-0.0004;0.0009;0.0;-0.0001;-0.0012;0.0007;0.0003;-0.0003;0.0001;
10y;1y;-0.0008;0.0015;0.0003;-0.0004;-0.0011;-0.0001;0.0005;0.0002;0.0;
10y;2y;-0.0004;0.0008;0.0005;0.0002;-0.0017;-0.0;0.0006;0.0003;-0.0002;
10y;5y;-0.0002;0.0002;0.0003;0.0003;-0.0005;-0.0002;0.0;0.0001;0.0;
10y;10y;0.0;-0.0001;0.0;0.0;-0.0;0.0;0.0;-0.0001;0.0;
15y;3m;-0.148;-0.0658;-0.0067;0.0162;0.0348;0.0494;0.059;0.0634;0.054;
15y;6m;-0.0005;0.0007;0.0002;0.0;-0.0001;-0.0002;-0.0002;0.0;0.0002;
15y;9m;-0.001;0.0016;0.0007;-0.0002;-0.0012;-0.0004;0.0001;0.0004;0.0;
15y;1y;-0.0007;0.0013;0.0003;-0.0004;-0.001;0.0001;0.0004;0.0002;-0.0;
15y;2y;-0.0;0.0003;-0.0001;-0.0002;-0.0005;0.0;0.0006;0.0003;-0.0004;
15y;5y;-0.0;0.0001;0.0002;0.0003;-0.0009;-0.0;0.0003;0.0005;-0.0004;
15y;10y;-0.0003;0.0002;0.0006;0.0008;-0.0011;-0.0005;-0.0;0.0002;0.0002;
30y;3m;-0.1562;-0.0666;-0.0049;0.0177;0.037;0.0519;0.0616;0.0657;0.056;
30y;6m;-0.0012;0.0018;0.0009;-0.0004;-0.001;-0.0004;0.0;0.0004;0.0001;
30y;9m;-0.0008;0.0015;0.0003;-0.0006;-0.001;-0.0002;0.0004;0.0006;-0.0004;
30y;1y;-0.0009;0.0014;0.0006;0.0;-0.0014;-0.0004;0.0002;0.0007;-0.0002;
30y;2y;-0.0003;0.0007;0.0002;-0.0;-0.0009;-0.0002;0.0003;0.0004;-0.0003;
30y;5y;0.0;-0.0001;0.0003;0.0005;-0.0014;0.0002;0.0005;0.0004;-0.0003;
30y;10y;-0.0;0.0;0.0003;0.0003;-0.0008;-0.0001;0.0001;0.0003;-0.0001;
3y9m;2y2m;0.0025;-0.0026;-0.0062;No market data;0.006;No market data;0.0019;0.0052;-0.0069;
VOLATILITY DIFFERENCES;
 ;strikes:;-150;-100;-50;-25;ATM;25;50;100;150;
2y;3m;No market data;-0.0482;0.0904;-0.0036;-0.0541;-0.0341;-0.0202;0.0251;0.0538;
2y;6m;No market data;-0.0385;0.0708;0.0056;-0.0335;-0.0323;-0.0179;0.0138;0.0398;
2y;9m;No market data;-0.0234;0.0438;0.008;-0.018;-0.0209;-0.0144;0.0054;0.0235;
2y;1y;No market data;-0.0087;0.0168;0.0077;-0.0125;-0.0081;-0.0063;0.0015;0.0102;
2y;2y;No market data;-0.0464;0.0534;0.0426;-0.0107;-0.0356;-0.0312;0.0009;0.0373;
2y;5y;-0.0008;0.0007;0.0012;0.001;-0.0018;-0.0009;-0.0002;0.0004;0.0004;
2y;10y;0.0001;0.0003;-0.0005;-0.0005;0.0;0.0003;0.0004;0.0001;-0.0003;
5y;3m;-0.025;0.0494;0.0112;-0.0038;-0.014;-0.0175;-0.0141;0.0039;0.0221;
5y;6m;-0.014;0.0261;0.006;-0.002;-0.0078;-0.0086;-0.0084;0.0007;0.0124;
5y;9m;-0.0097;0.0176;0.0041;-0.0017;-0.0053;-0.0051;-0.0052;0.0001;0.0076;
5y;1y;-0.0065;0.0115;0.003;-0.001;-0.0042;-0.0041;-0.0031;0.0006;0.0047;
5y;2y;-0.002;0.0029;0.0013;0.0003;-0.0014;-0.0013;-0.0011;0.0;0.0014;
5y;5y;-0.0006;0.0005;0.0005;0.0002;0.0006;-0.0009;-0.0009;-0.0002;0.0007;
5y;10y;-0.0004;0.0004;0.0004;0.0002;-0.0;-0.0003;-0.0003;-0.0002;0.0004;
10y;3m;-0.0036;0.0023;0.0031;0.0036;0.0011;-0.0032;-0.0058;-0.0019;0.0051;
10y;6m;-0.0022;0.0026;0.0012;0.0003;-0.0007;0.0005;-0.0022;-0.0017;0.0024;
10y;9m;-0.0021;0.0025;0.0014;0.0005;-0.0015;-0.0003;-0.0011;-0.0009;0.0017;
10y;1y;-0.0021;0.0029;0.0015;0.0001;-0.0013;-0.0009;-0.0006;-0.0004;0.0012;
10y;2y;-0.0013;0.0016;0.0012;0.0005;-0.0018;-0.0005;-0.0;-0.0001;0.0006;
10y;5y;-0.0007;0.0006;0.0007;0.0004;-0.0005;-0.0005;-0.0004;-0.0001;0.0005;
10y;10y;-0.0004;0.0004;0.0004;0.0002;-0.0001;-0.0003;-0.0004;-0.0003;0.0005;
15y;3m;-0.0024;0.0021;0.0021;0.001;-0.0004;-0.0011;-0.0016;-0.0007;0.0017;
15y;6m;-0.0019;0.0019;0.0014;0.0007;-0.0002;-0.001;-0.0014;-0.0007;0.0015;
15y;9m;-0.0022;0.0026;0.0017;0.0003;-0.0013;-0.0011;-0.0009;-0.0002;0.001;
15y;1y;-0.0017;0.0022;0.0012;0.0;-0.0011;-0.0005;-0.0004;-0.0004;0.0009;
15y;2y;-0.0009;0.0011;0.0006;0.0001;-0.0006;-0.0005;-0.0001;-0.0001;0.0004;
15y;5y;-0.0007;0.0008;0.0008;0.0005;-0.001;-0.0005;-0.0003;0.0002;0.0003;
15y;10y;-0.0009;0.0009;0.0011;0.001;-0.0012;-0.0009;-0.0006;-0.0;0.0007;
30y;3m;-0.003;0.003;0.0026;0.0005;-0.0007;-0.0014;-0.0016;-0.0007;0.0018;
30y;6m;-0.0029;0.0032;0.0023;0.0003;-0.0012;-0.0013;-0.0014;-0.0004;0.0015;
30y;9m;-0.0022;0.0028;0.0016;0.0;-0.0011;-0.001;-0.0008;-0.0001;0.001;
30y;1y;-0.0022;0.0026;0.0017;0.0006;-0.0015;-0.0011;-0.0009;-0.0;0.0009;
30y;2y;-0.0013;0.0017;0.0011;0.0003;-0.001;-0.0007;-0.0005;-0.0001;0.0007;
30y;5y;-0.0008;0.0008;0.001;0.0008;-0.0016;-0.0003;-0.0002;-0.0;0.0005;
30y;10y;-0.0007;0.0008;0.0008;0.0005;-0.0009;-0.0006;-0.0004;0.0;0.0005;
3y9m;2y2m;0.0161;0.0223;0.0142;No market data;0.0136;No market data;-0.0065;-0.0199;-0.0479;
VOLATILITY DIFFERENCES;
 ;strikes:;-150;-100;-50;-25;ATM;25;50;100;150;
2y;3m;No market data;-0.0565;0.1003;-0.0017;-0.0615;-0.0403;-0.0233;0.0283;0.0625;
2y;6m;No market data;-0.0458;0.0795;0.0097;-0.0375;-0.0382;-0.0219;0.0154;0.0468;
2y;9m;No market data;-0.0295;0.0509;0.0122;-0.0193;-0.0252;-0.0186;0.0055;0.0286;
2y;1y;No market data;-0.0124;0.0226;0.0105;-0.0136;-0.0113;-0.0098;0.0009;0.014;
2y;2y;No market data;-0.0529;0.0594;0.0484;-0.0086;-0.0387;-0.0366;-0.0012;0.0407;
2y;5y;-0.0017;0.0017;0.0019;0.0013;-0.0019;-0.0014;-0.0009;-0.0;0.0012;
2y;10y;-0.0003;0.0007;-0.0001;-0.0003;-0.0;0.0001;0.0001;-0.0001;0.0001;
5y;3m;-0.0382;0.0665;0.0209;-0.0015;-0.0192;-0.0271;-0.0231;0.0043;0.0334;
5y;6m;-0.0232;0.0378;0.0127;-0.0002;-0.0109;-0.0147;-0.0147;-0.0002;0.0199;
5y;9m;-0.0166;0.0259;0.0091;-0.0002;-0.0073;-0.0094;-0.01;-0.0012;0.013;
5y;1y;-0.0113;0.0174;0.0066;0.0001;-0.0054;-0.007;-0.0066;-0.0006;0.0085;
5y;2y;-0.0041;0.0053;0.003;0.0009;-0.0018;-0.0025;-0.0027;-0.0008;0.0031;
5y;5y;-0.0013;0.0012;0.0011;0.0005;0.0005;-0.0013;-0.0014;-0.0005;0.0012;
5y;10y;-0.001;0.0009;0.0008;0.0004;-0.0001;-0.0006;-0.0008;-0.0006;0.0008;
10y;3m;-0.0076;0.0055;0.0063;0.0053;0.0008;-0.0052;-0.0088;-0.0031;0.0082;
10y;6m;-0.0055;0.0055;0.004;0.0016;-0.001;-0.0014;-0.0048;-0.0028;0.0052;
10y;9m;-0.005;0.005;0.0038;0.0018;-0.0018;-0.0019;-0.0034;-0.0021;0.0041;
10y;1y;-0.0045;0.0049;0.0033;0.001;-0.0015;-0.0021;-0.0024;-0.0015;0.0031;
10y;2y;-0.0026;0.0029;0.0023;0.0011;-0.0019;-0.0012;-0.0011;-0.0009;0.0017;
10y;5y;-0.0014;0.0013;0.0013;0.0008;-0.0006;-0.0009;-0.001;-0.0005;0.0011;
10y;10y;-0.0011;0.001;0.001;0.0005;-0.0002;-0.0006;-0.0009;-0.0007;0.001;
15y;3m;-0.0056;0.0041;0.0046;0.0026;-0.0002;-0.0025;-0.0041;-0.0022;0.0042;
15y;6m;-0.0045;0.0037;0.0035;0.002;-0.0001;-0.0021;-0.0033;-0.002;0.0034;
15y;9m;-0.0042;0.0042;0.0034;0.0013;-0.0013;-0.002;-0.0024;-0.0012;0.0026;
15y;1y;-0.0034;0.0036;0.0026;0.0008;-0.0012;-0.0013;-0.0018;-0.0013;0.0022;
15y;2y;-0.0022;0.0023;0.0017;0.0007;-0.0007;-0.0012;-0.0012;-0.0008;0.0015;
15y;5y;-0.0017;0.0017;0.0016;0.0009;-0.0011;-0.001;-0.0011;-0.0003;0.0011;
15y;10y;-0.0017;0.0017;0.0018;0.0013;-0.0013;-0.0013;-0.0012;-0.0005;0.0013;
30y;3m;-0.0065;0.0053;0.0055;0.0023;-0.0005;-0.0029;-0.0044;-0.0023;0.0046;
30y;6m;-0.0058;0.0054;0.0047;0.0017;-0.0011;-0.0027;-0.0036;-0.0017;0.0038;
30y;9m;-0.0047;0.0048;0.0036;0.0012;-0.0011;-0.0022;-0.0027;-0.0013;0.0029;
30y;1y;-0.0044;0.0043;0.0035;0.0016;-0.0016;-0.0021;-0.0025;-0.0012;0.0027;
30y;2y;-0.003;0.0031;0.0024;0.001;-0.0011;-0.0016;-0.0018;-0.0009;0.002;
30y;5y;-0.002;0.0019;0.002;0.0013;-0.0017;-0.001;-0.0012;-0.0006;0.0015;
30y;10y;-0.0017;0.0017;0.0016;0.0009;-0.001;-0.0011;-0.0012;-0.0004;0.0013;
3y9m;2y2m;0.0017;-0.0007;-0.0059;No market data;0.0047;No market data;0.0003;0.0048;-0.0049;
VOLATILITY DIFFERENCES;
 ;strikes:;-150;-100;-50;-25;ATM;25;50;100;150;
2y;3m;No market data;-0.2427;0.1022;0.0979;0.0706;0.0617;0.0376;0.0156;-0.0095;
2y;6m;No market data;-0.1601;0.0659;0.0586;0.0453;0.0377;0.0301;0.0153;0.001;
2y;9m;No market data;-0.0604;0.0288;0.0186;0.0101;0.0107;0.0115;0.0106;0.0065;
2y;1y;No market data;-0.002;0.0079;0.004;-0.0104;-0.0032;-0.0015;0.0016;0.0035;
2y;2y;No market data;-0.0233;0.0373;0.0287;-0.0131;-0.0266;-0.0193;0.0014;0.0203;
2y;5y;-0.0;-0.0001;0.0006;0.0008;-0.0016;-0.0004;0.0004;0.0006;-0.0003;
2y;10y;0.0006;-0.0005;-0.001;-0.0007;0.0002;0.0007;0.001;0.0005;-0.0009;
5y;3m;-0.0127;0.0343;0.0052;-0.0024;-0.0066;-0.0082;-0.0074;-0.0017;0.0023;
5y;6m;-0.0064;0.0161;0.0018;-0.0017;-0.0041;-0.0033;-0.0038;-0.0007;0.0027;
5y;9m;-0.0037;0.0095;0.0003;-0.002;-0.0027;-0.001;-0.0012;0.0;0.001;
5y;1y;-0.0029;0.0067;0.0009;-0.0011;-0.0026;-0.0016;-0.0007;0.0007;0.0008;
5y;2y;0.0;0.0002;-0.0002;-0.0001;-0.0007;0.0001;0.0006;0.0007;-0.0006;
5y;5y;0.0002;-0.0004;-0.0001;-0.0;0.0008;-0.0004;-0.0002;0.0002;-0.0001;
5y;10y;0.0006;-0.0007;-0.0005;-0.0002;0.0002;0.0004;0.0006;0.0003;-0.0006;
10y;3m;0.0026;-0.0046;-0.0026;0.0013;0.0026;0.0012;-0.0003;0.0003;-0.0008;
10y;6m;0.0027;-0.0034;-0.0034;-0.0015;0.0007;0.0043;0.0026;0.0003;-0.0023;
10y;9m;0.0022;-0.0029;-0.0026;-0.001;-0.0003;0.003;0.003;0.001;-0.0026;
10y;1y;0.0014;-0.0015;-0.0017;-0.0011;-0.0004;0.0016;0.0026;0.0012;-0.0022;
10y;2y;0.0007;-0.0009;-0.0006;-0.0001;-0.0013;0.0009;0.0018;0.0009;-0.0014;
10y;5y;0.0005;-0.0006;-0.0003;0.0001;-0.0003;0.0002;0.0006;0.0005;-0.0006;
10y;10y;0.0006;-0.0009;-0.0005;-0.0001;0.0002;0.0005;0.0006;0.0003;-0.0006;
15y;3m;-0.0217;-0.0232;-0.0161;-0.0091;-0.0002;0.0104;0.0204;0.0342;0.0394;
15y;6m;-0.0095;-0.0125;-0.0086;-0.0045;0.0005;0.0057;0.0105;0.0166;0.018;
15y;9m;-0.0014;-0.0036;-0.0028;-0.0018;-0.0006;0.0022;0.0041;0.0051;0.0024;
15y;1y;0.0012;-0.0012;-0.0014;-0.001;-0.0005;0.0015;0.0023;0.0012;-0.0019;
15y;2y;0.0013;-0.0015;-0.0014;-0.0007;-0.0001;0.0011;0.0019;0.0011;-0.0018;
15y;5y;0.0007;-0.001;-0.0005;0.0;-0.0007;0.0006;0.001;0.0009;-0.0012;
15y;10y;0.0003;-0.0007;0.0001;0.0007;-0.0009;-0.0001;0.0005;0.0005;-0.0005;
30y;3m;-0.0189;-0.0209;-0.0144;-0.0088;-0.0;0.0099;0.0192;0.0313;0.035;
30y;6m;-0.0076;-0.0102;-0.0072;-0.0044;-0.0002;0.0053;0.0098;0.0148;0.0142;
